53677.090843 z 17.403 0.018
53677.091676 g 19.547 0.014
53680.075008 r 18.640 0.010
53680.075841 i 18.106 0.009
53680.076675 u 22.011 0.234
53680.077508 z 17.718 0.019
53680.078341 g 19.776 0.015
53693.076914 r 18.968 0.013
53693.077747 i 18.372 0.011
53693.078581 u 22.649 0.528
53693.079414 z 17.994 0.027
53693.080247 g 20.295 0.025
#53702.072583 r -99.000 0.025
53702.073417 i 17.819 0.012
53702.074250 u 21.545 0.305
53702.075083 z 17.466 0.027
53702.075917 g 19.637 0.023
53703.081728 r 18.374 0.012
53703.082561 i 17.814 0.009
53703.083394 u 21.636 0.300
53703.084228 z 17.487 0.026
53703.085061 g 19.606 0.020
53704.060244 r 18.348 0.009
53704.061077 i 17.795 0.008
53704.061911 u 22.572 0.584
53704.062744 z 17.460 0.020
53704.063577 g 19.538 0.015
53974.148198 r 18.653 0.008
53974.149032 i 18.058 0.013
53974.149865 u 22.322 0.260
53974.150698 z 17.723 0.020
53974.151532 g 19.945 0.014
53989.137627 r 18.419 0.009
53989.138460 i 17.890 0.015
53989.139294 u 22.028 0.247
53989.140127 z 17.555 0.023
53989.140960 g 19.644 0.018
53995.145550 r 18.710 0.019
53995.146384 i 18.204 0.007
53995.147217 u 21.872 0.180
53995.148050 z 17.875 0.024
53995.148884 g 19.856 0.016
53997.123929 r 18.859 0.015
53997.124763 i 18.294 0.013
53997.125596 u 22.064 0.252
53997.126429 z 17.987 0.028
53997.127263 g 20.218 0.020
54005.095759 r 19.139 0.017
54005.096593 i 18.502 0.011
54005.097426 u 21.962 0.191
54005.098259 z 18.159 0.024
54005.099093 g 20.461 0.021
54007.108524 r 18.518 0.009
54007.109357 i 17.965 0.010
54007.110190 u 21.686 0.222
54007.111024 z 17.611 0.023
54007.111857 g 19.665 0.016
54009.105616 r 18.492 0.012
54009.106450 i 17.914 0.009
54009.107283 u 21.755 0.224
54009.108116 z 17.516 0.022
54009.108950 g 19.649 0.021
54011.170123 r 18.386 0.013
54011.170956 i 17.808 0.010
54011.171789 u 21.312 0.224
54011.172623 z 17.507 0.027
54011.173456 g 19.577 0.025
54019.120328 r 18.345 0.008
54019.121162 i 17.801 0.011
54019.121995 u 21.523 0.149
54019.122828 z 17.455 0.018
54019.123662 g 19.542 0.013
54025.169140 r 18.637 0.011
54025.169973 i 18.067 0.018
54025.170807 u 21.531 0.169
54025.171640 z 17.693 0.021
54025.172473 g 19.755 0.015
54029.099469 r 18.354 0.007
54029.100302 i 17.811 0.014
54029.101135 u 21.644 0.171
54029.101969 z 17.490 0.020
54029.102802 g 19.578 0.018
54358.122689 r 18.537 0.012
54358.123523 i 17.981 0.027
54358.124356 u 22.257 0.389
54358.125189 z 17.679 0.024
54358.126023 g 19.816 0.016
54382.164881 r 18.421 0.013
54382.165714 i 17.964 0.031
54382.166548 u 21.553 0.323
#54382.167381 z -99.000 0.036
54382.168214 g 19.667 0.025
54383.170616 r 18.421 0.012
54383.171449 i 17.837 0.016
54383.172282 u 22.047 0.239
54383.173116 z 17.508 0.022
54383.173949 g 19.588 0.015
#54386.167664 r -99.000 0.017
#54386.168498 i -99.000 0.013
54386.169331 u 22.292 0.339
54386.170164 z 17.816 0.022
54386.170998 g 19.858 0.018
54388.171903 r 18.723 0.011
54388.172737 i 18.125 0.010
54388.173570 u 22.130 0.362
54388.174403 z 17.674 0.024
54388.175237 g 19.831 0.017
54403.085676 r 18.275 0.012
54403.086509 i 17.817 0.014
54403.087343 u 21.728 0.173
54403.088176 z 17.466 0.020
54403.089009 g 19.567 0.012
54406.079505 r 18.637 0.018
54406.080339 i 18.058 0.011
54406.081172 u 21.737 0.160
54406.082005 z 17.781 0.023
54406.082839 g 19.790 0.013
54412.082437 r 18.414 0.013
54412.083270 i 17.831 0.010
54412.084104 u 21.653 0.201
54412.084937 z 17.477 0.023
54412.085770 g 19.545 0.016
54415.119999 r 18.697 0.009
54415.120833 i 18.119 0.008
54415.121666 u 21.963 0.224
54415.122499 z 17.766 0.024
54415.123333 g 19.865 0.016
