objname,ra,dec,cutout_size,E_B_V_SandF,mean_E_B_V_SandF,stdev_E_B_V_SandF,max_E_B_V_SandF,min_E_B_V_SandF,AV_SandF,E_B_V_SFD,mean_E_B_V_SFD,stdev_E_B_V_SFD,max_E_B_V_SFD,min_E_B_V_SFD,AV_SFD,errmsg
,321.19382,0.23141,5.0,0.0438,0.0438,0.001,0.0452,0.0413,0.1357,0.0509,0.0509,0.0012,0.0525,0.048,0.1578,
,321.83533,0.67449,5.0,0.0385,0.0383,0.0009,0.0405,0.0369,0.1195,0.0448,0.0445,0.001,0.0471,0.0429,0.1389,
,321.55808,-1.16762,5.0,0.042,0.0422,0.0015,0.0455,0.0401,0.1301,0.0488,0.0491,0.0018,0.0529,0.0466,0.1513,
,324.82693,-0.42164,5.0,0.047,0.0466,0.0019,0.0493,0.0425,0.1457,0.0547,0.0542,0.0022,0.0573,0.0495,0.1694,
,324.39788,0.35273,5.0,0.0542,0.054,0.0008,0.0557,0.0527,0.1681,0.063,0.0628,0.0009,0.0647,0.0613,0.1954,
,321.74552,-0.2216,5.0,0.0368,0.037,0.0011,0.0392,0.0357,0.114,0.0428,0.043,0.0013,0.0455,0.0415,0.1325,
,321.85922,-0.16017,5.0,0.0395,0.0392,0.0011,0.0405,0.0366,0.1225,0.046,0.0456,0.0013,0.0471,0.0425,0.1425,
,324.29939,-0.69553,5.0,0.0433,0.0433,0.0011,0.0463,0.0416,0.1342,0.0504,0.0503,0.0013,0.0538,0.0484,0.1561,
,322.74361,1.03305,5.0,0.0454,0.0451,0.0021,0.0489,0.0409,0.1407,0.0528,0.0525,0.0025,0.0569,0.0475,0.1636,
,324.26115,0.42466,5.0,0.0526,0.0524,0.0009,0.0544,0.0504,0.163,0.0611,0.061,0.0011,0.0632,0.0586,0.1895,
,322.50314,-1.23236,5.0,0.0555,0.0553,0.0026,0.0622,0.0515,0.1719,0.0645,0.0643,0.0031,0.0724,0.0599,0.1999,
,320.90411,1.2531,5.0,0.0445,0.0443,0.0012,0.0463,0.0421,0.1378,0.0517,0.0515,0.0014,0.0538,0.049,0.1603,
,324.32242,-0.66458,5.0,0.0429,0.0431,0.0011,0.0463,0.0412,0.1329,0.0499,0.0501,0.0013,0.0538,0.048,0.1546,
,323.23382,1.19579,5.0,0.0426,0.0426,0.0009,0.0446,0.0401,0.1319,0.0495,0.0495,0.001,0.0518,0.0466,0.1534,
,321.85876,1.03351,5.0,0.0402,0.04,0.0004,0.0408,0.039,0.1247,0.0468,0.0465,0.0005,0.0474,0.0454,0.145,
,323.32411,-0.46362,5.0,0.0382,0.0382,0.0008,0.0394,0.0363,0.1186,0.0445,0.0445,0.001,0.0458,0.0423,0.1378,
,323.7186,0.70386,5.0,0.0537,0.055,0.0029,0.0604,0.0504,0.1666,0.0625,0.064,0.0034,0.0703,0.0587,0.1937,
,324.48402,1.15861,5.0,0.0446,0.0445,0.0006,0.0455,0.0431,0.1383,0.0519,0.0517,0.0007,0.0529,0.0501,0.1608,
,323.46621,-0.86035,5.0,0.043,0.043,0.0026,0.0471,0.0386,0.1334,0.05,0.05,0.003,0.0547,0.0449,0.1551,
,320.97953,1.05836,5.0,0.0426,0.0428,0.0005,0.0443,0.0421,0.1321,0.0496,0.0498,0.0006,0.0516,0.049,0.1536,
,320.5075,-0.87676,5.0,0.0383,0.0396,0.002,0.0452,0.0372,0.1186,0.0445,0.046,0.0023,0.0526,0.0433,0.1379,
,321.89316,-0.2602,5.0,0.036,0.0364,0.0015,0.0394,0.0341,0.1117,0.0419,0.0423,0.0017,0.0458,0.0396,0.1299,
,324.13822,-0.36312,5.0,0.0425,0.042,0.0017,0.0453,0.0394,0.1316,0.0494,0.0488,0.002,0.0526,0.0458,0.1531,
,323.68903,-0.63044,5.0,0.037,0.037,0.0015,0.0392,0.0343,0.1148,0.0431,0.0431,0.0018,0.0456,0.0399,0.1335,
,323.19887,1.08921,5.0,0.0448,0.0449,0.0021,0.0495,0.0415,0.1389,0.0521,0.0523,0.0024,0.0576,0.0482,0.1615,
,324.33084,-1.10756,5.0,0.0435,0.0439,0.0016,0.0467,0.0415,0.1348,0.0506,0.0511,0.0018,0.0543,0.0483,0.1568,
,323.878,0.37704,5.0,0.059,0.0587,0.0009,0.06,0.0563,0.183,0.0686,0.0682,0.001,0.0698,0.0654,0.2127,
,322.38266,-0.55657,5.0,0.0371,0.037,0.0005,0.0382,0.036,0.115,0.0431,0.043,0.0006,0.0444,0.0418,0.1337,
,320.74526,0.08159,5.0,0.0548,0.0542,0.0024,0.0602,0.0503,0.1698,0.0637,0.0631,0.0028,0.07,0.0585,0.1975,
,321.67672,0.60196,5.0,0.0395,0.0404,0.0015,0.0435,0.038,0.1224,0.0459,0.0469,0.0017,0.0506,0.0442,0.1424,
,322.30521,1.22701,5.0,0.0402,0.0404,0.001,0.0423,0.0389,0.1247,0.0468,0.047,0.0012,0.0492,0.0452,0.145,
,321.42685,0.75089,5.0,0.0393,0.0399,0.0008,0.0419,0.0388,0.1219,0.0457,0.0464,0.0009,0.0488,0.0451,0.1417,
,324.63672,-0.26159,5.0,0.0447,0.0448,0.0018,0.0483,0.0416,0.1387,0.052,0.052,0.0021,0.0561,0.0483,0.1613,
,322.89251,-1.1228,5.0,0.0489,0.0494,0.0025,0.0544,0.045,0.1515,0.0568,0.0574,0.0029,0.0633,0.0523,0.1762,
,324.89958,-0.92463,5.0,0.0424,0.0433,0.0015,0.0461,0.0405,0.1313,0.0492,0.0504,0.0018,0.0536,0.0471,0.1527,
,321.02064,-0.99821,5.0,0.0329,0.034,0.0012,0.0368,0.0328,0.1021,0.0383,0.0395,0.0014,0.0428,0.0381,0.1187,
,320.77491,0.84993,5.0,0.0435,0.0442,0.0007,0.0462,0.0433,0.1349,0.0506,0.0514,0.0009,0.0537,0.0504,0.1569,
,324.78948,0.75564,5.0,0.0513,0.0513,0.0034,0.0561,0.0445,0.159,0.0597,0.0597,0.0039,0.0652,0.0518,0.1849,
,323.47046,-0.608,5.0,0.04,0.0397,0.0012,0.0421,0.0378,0.124,0.0465,0.0461,0.0014,0.0489,0.044,0.1441,
,321.74098,-0.32151,5.0,0.0358,0.0359,0.0004,0.0368,0.0349,0.111,0.0417,0.0418,0.0005,0.0428,0.0406,0.1291,
,320.12087,-1.19722,5.0,0.0433,0.043,0.0005,0.0436,0.0418,0.1343,0.0504,0.05,0.0005,0.0507,0.0486,0.1561,
,320.56174,-0.74027,5.0,0.0395,0.0399,0.0022,0.0458,0.0371,0.1226,0.046,0.0464,0.0025,0.0532,0.0431,0.1425,
,321.05219,-0.62889,5.0,0.0367,0.0367,0.0006,0.0382,0.0357,0.1139,0.0427,0.0427,0.0007,0.0444,0.0415,0.1324,
,324.00678,-0.98892,5.0,0.037,0.0378,0.0006,0.0392,0.037,0.1148,0.0431,0.044,0.0006,0.0456,0.0431,0.1335,
,324.48033,0.7952,5.0,0.0501,0.0501,0.0013,0.0521,0.0475,0.1553,0.0583,0.0583,0.0015,0.0606,0.0553,0.1806,
,321.09677,0.07854,5.0,0.0482,0.0479,0.002,0.0508,0.044,0.1495,0.0561,0.0557,0.0023,0.0591,0.0512,0.1739,
,324.3328,-0.06196,5.0,0.0449,0.0447,0.0012,0.0475,0.043,0.1392,0.0522,0.052,0.0014,0.0552,0.05,0.1619,
,322.19923,-0.97066,5.0,0.0429,0.0434,0.0018,0.047,0.0405,0.1328,0.0498,0.0505,0.0021,0.0547,0.0471,0.1545,
,322.97822,0.98245,5.0,0.0524,0.0521,0.0014,0.054,0.0493,0.1623,0.0609,0.0606,0.0016,0.0627,0.0573,0.1887,
,323.92401,0.7277,5.0,0.0696,0.068,0.0015,0.0696,0.0635,0.2159,0.081,0.0791,0.0018,0.081,0.0739,0.2511,
,320.48011,0.52695,5.0,0.057,0.0574,0.0023,0.0616,0.0534,0.1766,0.0662,0.0667,0.0027,0.0716,0.062,0.2053,
,324.42997,1.23528,5.0,0.0431,0.0434,0.0006,0.0447,0.0422,0.1335,0.0501,0.0505,0.0007,0.0519,0.0491,0.1553,
,324.85455,0.47291,5.0,0.0567,0.0563,0.0016,0.0596,0.0539,0.1757,0.0659,0.0654,0.0018,0.0693,0.0627,0.2043,
,320.22865,0.98798,5.0,0.0651,0.0643,0.0008,0.0657,0.0626,0.2018,0.0757,0.0748,0.0009,0.0764,0.0728,0.2346,
,320.53549,-0.2329,5.0,0.0492,0.0493,0.0033,0.0549,0.0432,0.1526,0.0572,0.0573,0.0039,0.0638,0.0502,0.1774,
,322.94654,0.24414,5.0,0.0428,0.0421,0.0007,0.0431,0.0404,0.1326,0.0497,0.0489,0.0008,0.0501,0.047,0.1541,
,320.6356,-0.23779,5.0,0.0491,0.0481,0.0034,0.0544,0.0422,0.1523,0.0571,0.056,0.004,0.0632,0.049,0.177,
,323.29512,-0.95147,5.0,0.0398,0.0397,0.0009,0.0414,0.0386,0.1234,0.0463,0.0461,0.001,0.0481,0.0449,0.1435,
,320.25827,-1.18002,5.0,0.0418,0.0417,0.0011,0.043,0.0397,0.1296,0.0486,0.0485,0.0012,0.05,0.0462,0.1507,
,321.34326,1.19297,5.0,0.0448,0.0447,0.001,0.0469,0.0434,0.1389,0.0521,0.052,0.0012,0.0545,0.0504,0.1615,
,322.56862,-0.84287,5.0,0.0403,0.0408,0.0015,0.044,0.0387,0.1251,0.0469,0.0475,0.0017,0.0511,0.045,0.1454,
,324.74767,0.75854,5.0,0.0522,0.0522,0.0031,0.0569,0.046,0.1619,0.0607,0.0607,0.0036,0.0661,0.0535,0.1882,
,322.56914,0.08365,5.0,0.0359,0.0358,0.0008,0.0375,0.0345,0.1112,0.0417,0.0416,0.0009,0.0436,0.0402,0.1293,
,324.32037,0.13352,5.0,0.0446,0.0456,0.0019,0.0493,0.0431,0.1384,0.0519,0.053,0.0022,0.0573,0.0501,0.1609,
,320.17574,-1.11797,5.0,0.0433,0.0435,0.0011,0.0464,0.0416,0.1343,0.0504,0.0506,0.0013,0.054,0.0484,0.1561,
,323.86736,-0.8115,5.0,0.0377,0.0383,0.0005,0.0395,0.0376,0.1169,0.0438,0.0445,0.0006,0.0459,0.0437,0.1359,
,320.46403,0.87588,5.0,0.0529,0.0533,0.0028,0.0596,0.0501,0.1641,0.0616,0.062,0.0032,0.0693,0.0582,0.1908,
,322.22066,-0.45236,5.0,0.0357,0.0361,0.0011,0.0392,0.0342,0.1106,0.0415,0.042,0.0013,0.0455,0.0397,0.1286,
,321.8092,0.37296,5.0,0.0401,0.0402,0.001,0.0419,0.0378,0.1243,0.0466,0.0467,0.0011,0.0487,0.0439,0.1445,
,320.13941,0.62656,5.0,0.0745,0.0745,0.001,0.0767,0.0727,0.231,0.0866,0.0867,0.0011,0.0891,0.0845,0.2685,
,322.16457,0.02675,5.0,0.0369,0.0371,0.0009,0.0397,0.0359,0.1144,0.0429,0.0432,0.0011,0.0462,0.0417,0.133,
,320.5567,0.83893,5.0,0.0501,0.0499,0.0009,0.0512,0.047,0.1553,0.0582,0.058,0.001,0.0596,0.0547,0.1806,
,320.49254,1.26401,5.0,0.0579,0.0577,0.0014,0.0602,0.0549,0.1794,0.0673,0.0671,0.0017,0.07,0.0639,0.2086,
,321.8274,-0.49199,5.0,0.0345,0.0348,0.0008,0.0363,0.0331,0.107,0.0401,0.0404,0.001,0.0422,0.0385,0.1244,
,323.60956,1.13256,5.0,0.0515,0.0521,0.0023,0.0567,0.0484,0.1598,0.0599,0.0606,0.0027,0.066,0.0563,0.1858,
,320.41482,0.93589,5.0,0.0596,0.0588,0.0034,0.065,0.0529,0.1847,0.0693,0.0684,0.0039,0.0756,0.0616,0.2148,
,323.0908,1.14264,5.0,0.0422,0.0425,0.0021,0.0467,0.0391,0.1309,0.0491,0.0495,0.0025,0.0543,0.0455,0.1523,
,320.30186,0.21543,5.0,0.0518,0.0526,0.0016,0.057,0.0501,0.1607,0.0603,0.0612,0.0019,0.0663,0.0583,0.1869,
,320.48948,1.20937,5.0,0.0572,0.0567,0.0017,0.0603,0.0537,0.1773,0.0665,0.0659,0.002,0.0701,0.0625,0.2061,
,324.36979,-0.26152,5.0,0.0427,0.0425,0.0025,0.0478,0.0387,0.1323,0.0496,0.0495,0.0029,0.0556,0.045,0.1539,
,323.4292,-0.76083,5.0,0.0397,0.0407,0.0021,0.0458,0.0379,0.1232,0.0462,0.0473,0.0024,0.0532,0.0441,0.1433,
,320.85034,0.70034,5.0,0.0478,0.0485,0.0018,0.0511,0.0452,0.1482,0.0556,0.0564,0.002,0.0595,0.0526,0.1723,
,322.04373,-0.4248,5.0,0.0329,0.0331,0.0004,0.0338,0.0324,0.1021,0.0383,0.0385,0.0005,0.0393,0.0377,0.1187,
,321.32981,0.00285,5.0,0.0439,0.044,0.0008,0.0456,0.0425,0.136,0.051,0.0512,0.0009,0.053,0.0494,0.1582,
,320.62582,0.99185,5.0,0.0483,0.0484,0.0018,0.0518,0.0448,0.1498,0.0562,0.0563,0.0021,0.0603,0.0521,0.1742,
,322.80937,-1.08066,5.0,0.0478,0.0482,0.0016,0.0517,0.0452,0.148,0.0555,0.056,0.0019,0.0601,0.0526,0.1721,
,323.29603,-0.86877,5.0,0.0384,0.0386,0.0005,0.0396,0.0378,0.1189,0.0446,0.0449,0.0005,0.046,0.044,0.1383,
,322.28159,-0.91415,5.0,0.0418,0.0415,0.0019,0.0447,0.038,0.1296,0.0486,0.0482,0.0022,0.052,0.0442,0.1507,
,324.65473,-0.20045,5.0,0.0449,0.0457,0.0018,0.0493,0.0424,0.139,0.0522,0.0531,0.0021,0.0573,0.0492,0.1617,
,323.45684,1.19381,5.0,0.048,0.0476,0.0012,0.0498,0.0447,0.1488,0.0558,0.0553,0.0014,0.0579,0.052,0.173,
,321.42219,0.33615,5.0,0.0457,0.0443,0.0023,0.0477,0.0408,0.1418,0.0532,0.0515,0.0026,0.0554,0.0474,0.1649,
,320.11311,0.45575,5.0,0.0689,0.0685,0.0021,0.0723,0.0649,0.2134,0.0801,0.0797,0.0025,0.0841,0.0755,0.2482,
,320.08332,1.24075,5.0,0.062,0.0621,0.0009,0.0641,0.0602,0.1923,0.0721,0.0723,0.0011,0.0746,0.07,0.2236,
,321.85456,0.76258,5.0,0.0379,0.0379,0.0006,0.0394,0.0368,0.1174,0.044,0.0441,0.0007,0.0458,0.0428,0.1365,
,324.07312,0.26022,5.0,0.0653,0.0634,0.0031,0.0674,0.0561,0.2023,0.0759,0.0737,0.0036,0.0783,0.0652,0.2353,
,320.66159,0.81234,5.0,0.0464,0.0469,0.0017,0.0499,0.0439,0.1438,0.054,0.0545,0.002,0.0581,0.051,0.1673,
,323.02347,0.87906,5.0,0.0539,0.0529,0.0009,0.0543,0.0508,0.1669,0.0626,0.0616,0.0011,0.0631,0.059,0.1941,
,323.25423,-1.05045,5.0,0.0434,0.0429,0.0018,0.0454,0.0391,0.1345,0.0505,0.0499,0.0021,0.0528,0.0454,0.1564,
,322.02952,-1.02019,5.0,0.043,0.0435,0.0016,0.0477,0.0412,0.1334,0.05,0.0505,0.0018,0.0555,0.0479,0.1551,
,322.78837,-0.78442,5.0,0.0437,0.0432,0.0014,0.0455,0.0407,0.1355,0.0508,0.0503,0.0016,0.0529,0.0473,0.1576,
,320.2203,0.27556,5.0,0.0588,0.057,0.0028,0.0621,0.0533,0.1824,0.0684,0.0662,0.0032,0.0722,0.062,0.2121,
,324.86511,0.33117,5.0,0.056,0.0547,0.0029,0.0592,0.0499,0.1737,0.0652,0.0636,0.0034,0.0689,0.058,0.202,
,321.11224,-0.64942,5.0,0.038,0.0377,0.001,0.0394,0.0361,0.1179,0.0442,0.0438,0.0012,0.0458,0.0419,0.1371,
,321.8185,0.61577,5.0,0.0399,0.0392,0.0009,0.0411,0.0378,0.1236,0.0463,0.0456,0.001,0.0478,0.0439,0.1437,
,321.91262,1.20145,5.0,0.0404,0.0402,0.0007,0.0419,0.0393,0.1252,0.047,0.0468,0.0008,0.0487,0.0457,0.1456,
,324.61905,0.34235,5.0,0.0531,0.0535,0.001,0.0557,0.0519,0.1647,0.0618,0.0622,0.0012,0.0647,0.0604,0.1916,
,322.17232,-0.2067,5.0,0.0408,0.0403,0.0012,0.0426,0.038,0.1264,0.0474,0.0468,0.0014,0.0496,0.0441,0.147,
,323.43451,0.6954,5.0,0.0509,0.05,0.0013,0.0515,0.0468,0.1577,0.0592,0.0582,0.0015,0.0599,0.0544,0.1834,
,324.93758,-0.51287,5.0,0.047,0.0469,0.0015,0.0497,0.0438,0.1458,0.0547,0.0545,0.0018,0.0578,0.0509,0.1695,
,322.964,-0.708,5.0,0.0392,0.0401,0.001,0.0431,0.0388,0.1214,0.0455,0.0466,0.0012,0.0501,0.0451,0.1411,
,321.69557,0.94061,5.0,0.0395,0.0394,0.0014,0.0426,0.0369,0.1226,0.046,0.0458,0.0016,0.0495,0.043,0.1426,
,322.52745,0.7356,5.0,0.0422,0.0418,0.0017,0.0439,0.0383,0.1308,0.0491,0.0486,0.0019,0.0511,0.0446,0.1521,
,324.35478,0.98987,5.0,0.0459,0.0455,0.001,0.0471,0.0433,0.1424,0.0534,0.053,0.0011,0.0548,0.0503,0.1655,
,323.64635,1.13162,5.0,0.0532,0.0537,0.0025,0.0586,0.0486,0.1651,0.0619,0.0624,0.0029,0.0682,0.0565,0.1919,
,322.6099,1.15855,5.0,0.0415,0.0413,0.001,0.0431,0.039,0.1288,0.0483,0.0481,0.0012,0.0501,0.0454,0.1498,
,320.92046,0.55108,5.0,0.0448,0.0448,0.0014,0.0481,0.0425,0.139,0.0521,0.0521,0.0017,0.056,0.0494,0.1617,
,322.37288,-1.02046,5.0,0.0453,0.0464,0.0024,0.0509,0.0421,0.1405,0.0527,0.054,0.0028,0.0592,0.0489,0.1634,
,323.96611,1.1989,5.0,0.0536,0.0527,0.0019,0.0572,0.0492,0.1661,0.0623,0.0613,0.0022,0.0665,0.0572,0.1931,
,323.29725,0.62939,5.0,0.0498,0.0499,0.0011,0.0517,0.0477,0.1544,0.0579,0.058,0.0013,0.0602,0.0555,0.1796,
,323.43396,-0.77493,5.0,0.0395,0.0408,0.0023,0.0458,0.0379,0.1225,0.046,0.0475,0.0026,0.0532,0.0441,0.1425,
,324.2487,0.52632,5.0,0.0552,0.0554,0.0017,0.0579,0.0521,0.1711,0.0642,0.0644,0.002,0.0674,0.0606,0.1989,
,320.1965,-1.06991,5.0,0.0441,0.0443,0.0019,0.048,0.041,0.1368,0.0513,0.0515,0.0022,0.0558,0.0476,0.159,
,321.32035,0.54137,5.0,0.0462,0.0465,0.0016,0.0503,0.0437,0.1434,0.0538,0.0541,0.0018,0.0585,0.0509,0.1667,
,322.71957,-0.00576,5.0,0.0399,0.0382,0.0011,0.0402,0.0356,0.1236,0.0464,0.0445,0.0013,0.0467,0.0415,0.1437,
,324.77476,-0.70515,5.0,0.045,0.0453,0.0009,0.0473,0.0438,0.1394,0.0523,0.0527,0.0011,0.0551,0.0509,0.1621,
,320.74218,-1.24008,5.0,0.0437,0.043,0.0009,0.044,0.0405,0.1354,0.0508,0.05,0.0011,0.0512,0.0471,0.1575,
,324.93683,0.95094,5.0,0.0419,0.0425,0.0007,0.0441,0.0416,0.1299,0.0487,0.0494,0.0008,0.0513,0.0484,0.151,
,324.27586,-0.35441,5.0,0.0383,0.0393,0.001,0.0417,0.0378,0.1187,0.0445,0.0457,0.0012,0.0484,0.044,0.138,
,321.26059,-1.26533,5.0,0.0455,0.0445,0.0007,0.0455,0.043,0.1409,0.0529,0.0518,0.0008,0.0529,0.05,0.1639,
,322.16073,-1.00509,5.0,0.0438,0.0437,0.0018,0.047,0.0406,0.1359,0.051,0.0509,0.0021,0.0547,0.0473,0.158,
,323.16346,1.24742,5.0,0.0405,0.0412,0.0011,0.0435,0.0391,0.1256,0.0471,0.0479,0.0013,0.0506,0.0455,0.1461,
,322.6883,1.18708,5.0,0.042,0.0416,0.0015,0.0439,0.0382,0.1302,0.0488,0.0483,0.0017,0.051,0.0445,0.1514,
,322.35363,-0.12618,5.0,0.0361,0.0359,0.0022,0.0408,0.0319,0.112,0.042,0.0417,0.0026,0.0474,0.0371,0.1302,
,322.74836,-0.5841,5.0,0.0392,0.0395,0.0005,0.0409,0.0387,0.1216,0.0456,0.046,0.0006,0.0475,0.045,0.1414,
,321.1419,0.58133,5.0,0.05,0.0493,0.0019,0.0525,0.0453,0.1549,0.0581,0.0573,0.0022,0.0611,0.0526,0.1801,
,321.75931,0.77603,5.0,0.0367,0.0367,0.0007,0.0378,0.0354,0.1138,0.0427,0.0427,0.0008,0.044,0.0411,0.1323,
,320.81102,-1.00832,5.0,0.036,0.0362,0.0014,0.0382,0.0337,0.1115,0.0418,0.0421,0.0016,0.0444,0.0392,0.1297,
,323.17645,0.86511,5.0,0.0479,0.0486,0.0015,0.0506,0.0447,0.1485,0.0557,0.0565,0.0018,0.0589,0.052,0.1726,
,322.27394,-0.08398,5.0,0.0354,0.036,0.0012,0.0388,0.0338,0.1098,0.0412,0.0419,0.0014,0.0451,0.0393,0.1277,
,320.33786,-0.77345,5.0,0.0504,0.0491,0.0019,0.0515,0.044,0.1563,0.0586,0.0571,0.0022,0.0598,0.0512,0.1817,
,320.60602,-0.43613,5.0,0.0379,0.0383,0.0014,0.0411,0.0363,0.1175,0.0441,0.0445,0.0016,0.0478,0.0422,0.1366,
,322.41501,0.81265,5.0,0.0377,0.0381,0.0014,0.0413,0.0362,0.1168,0.0438,0.0443,0.0016,0.048,0.0421,0.1358,
,321.59427,0.30528,5.0,0.0395,0.0403,0.0017,0.0439,0.0379,0.1224,0.0459,0.0469,0.002,0.051,0.044,0.1423,
,321.11321,-1.18178,5.0,0.0408,0.0409,0.0023,0.0451,0.0364,0.1263,0.0474,0.0476,0.0027,0.0524,0.0423,0.1469,
,323.45103,-0.59414,5.0,0.0391,0.0393,0.0011,0.0417,0.0375,0.1213,0.0455,0.0456,0.0013,0.0484,0.0436,0.1411,
,323.63222,0.24767,5.0,0.0459,0.0461,0.0019,0.0504,0.0434,0.1423,0.0534,0.0536,0.0022,0.0586,0.0505,0.1655,
,322.90862,-0.42716,5.0,0.0422,0.0419,0.001,0.0438,0.0401,0.1309,0.0491,0.0488,0.0012,0.0509,0.0466,0.1522,
,321.33644,-1.07908,5.0,0.0403,0.0409,0.0009,0.043,0.0399,0.1248,0.0468,0.0475,0.001,0.05,0.0464,0.1451,
,320.53912,0.69677,5.0,0.0503,0.0501,0.0023,0.0543,0.0458,0.1559,0.0585,0.0583,0.0027,0.0631,0.0532,0.1813,
,324.82457,0.01435,5.0,0.0472,0.0477,0.0021,0.0515,0.0451,0.1464,0.0549,0.0554,0.0024,0.0599,0.0524,0.1702,
,323.46483,-0.82014,5.0,0.0409,0.0425,0.0028,0.0471,0.0385,0.1266,0.0475,0.0494,0.0032,0.0547,0.0447,0.1473,
,324.47227,0.69117,5.0,0.0528,0.0532,0.0017,0.0566,0.0508,0.1636,0.0614,0.0619,0.0019,0.0658,0.0591,0.1902,
,322.38093,-0.9734,5.0,0.0425,0.0435,0.0023,0.0483,0.0395,0.1316,0.0494,0.0506,0.0027,0.0561,0.046,0.153,
,320.31471,-1.07136,5.0,0.0422,0.042,0.002,0.047,0.0395,0.1307,0.049,0.0489,0.0024,0.0547,0.0459,0.152,
,322.97214,-0.66999,5.0,0.039,0.0403,0.0014,0.0432,0.0388,0.1209,0.0454,0.0469,0.0016,0.0502,0.0451,0.1406,
,320.69064,-0.83619,5.0,0.0383,0.0385,0.0009,0.0403,0.0371,0.1188,0.0446,0.0448,0.001,0.0468,0.0432,0.1381,
,320.89164,-0.20985,5.0,0.0574,0.0553,0.0029,0.0586,0.0483,0.178,0.0668,0.0643,0.0034,0.0682,0.0562,0.207,
,321.90224,0.44658,5.0,0.0381,0.0386,0.0007,0.04,0.0377,0.1182,0.0443,0.0448,0.0008,0.0465,0.0438,0.1375,
,323.86484,1.17236,5.0,0.0572,0.0565,0.0021,0.0613,0.0535,0.1773,0.0665,0.0656,0.0024,0.0713,0.0623,0.2061,
,324.10414,0.47527,5.0,0.0601,0.0585,0.0038,0.0655,0.0518,0.1862,0.0698,0.0681,0.0045,0.0761,0.0602,0.2165,
,324.79204,-0.36187,5.0,0.0438,0.0438,0.0019,0.0478,0.0409,0.1358,0.0509,0.051,0.0022,0.0556,0.0476,0.1579,
,321.99296,-0.88961,5.0,0.0396,0.0396,0.0011,0.042,0.0377,0.1229,0.0461,0.046,0.0013,0.0488,0.0439,0.1429,
,320.72485,-1.0645,5.0,0.0388,0.0389,0.0011,0.041,0.0366,0.1203,0.0451,0.0453,0.0013,0.0477,0.0426,0.1399,
,322.98636,-0.71404,5.0,0.0394,0.0407,0.0015,0.0439,0.0389,0.1222,0.0458,0.0473,0.0017,0.051,0.0452,0.1421,
,323.30842,-1.01818,5.0,0.0412,0.0416,0.0014,0.0445,0.0394,0.1278,0.0479,0.0484,0.0016,0.0517,0.0458,0.1486,
,324.33921,0.38962,5.0,0.0527,0.0533,0.0007,0.0549,0.0521,0.1634,0.0613,0.062,0.0008,0.0638,0.0606,0.19,
,320.38462,-1.11587,5.0,0.0398,0.04,0.001,0.0428,0.0387,0.1234,0.0463,0.0465,0.0012,0.0498,0.045,0.1435,
,323.36993,1.20835,5.0,0.045,0.0455,0.0013,0.0474,0.043,0.1396,0.0524,0.0529,0.0016,0.0551,0.05,0.1624,
,321.59954,-0.46348,5.0,0.0423,0.0412,0.0027,0.0459,0.0371,0.131,0.0491,0.0479,0.0031,0.0534,0.0432,0.1523,
,321.49118,1.06676,5.0,0.0464,0.046,0.0006,0.0471,0.0445,0.144,0.054,0.0535,0.0007,0.0547,0.0517,0.1674,
,320.03488,0.92657,5.0,0.063,0.0642,0.0025,0.0703,0.0609,0.1952,0.0732,0.0747,0.0029,0.0817,0.0708,0.227,
,322.35954,-0.77311,5.0,0.0362,0.0368,0.0006,0.0381,0.0358,0.1124,0.0421,0.0428,0.0007,0.0443,0.0417,0.1307,
,323.38617,-0.91296,5.0,0.0397,0.0404,0.0016,0.0445,0.0385,0.1231,0.0462,0.047,0.0018,0.0518,0.0447,0.1431,
,321.64596,-0.14785,5.0,0.0407,0.0402,0.0018,0.0442,0.0371,0.1263,0.0474,0.0468,0.0021,0.0514,0.0431,0.1469,
,321.77464,-0.33864,5.0,0.0356,0.0356,0.0006,0.0364,0.0339,0.1103,0.0414,0.0414,0.0007,0.0424,0.0394,0.1283,
,323.12324,1.01984,5.0,0.05,0.0486,0.0017,0.0506,0.0452,0.155,0.0581,0.0565,0.002,0.0588,0.0526,0.1802,
,323.10574,0.21164,5.0,0.0369,0.0376,0.0017,0.0403,0.034,0.1144,0.0429,0.0437,0.002,0.0469,0.0395,0.133,
,323.24917,-0.80459,5.0,0.0379,0.0385,0.0006,0.04,0.0375,0.1176,0.0441,0.0447,0.0008,0.0465,0.0436,0.1368,
,323.07969,-0.71452,5.0,0.0439,0.043,0.001,0.0445,0.0409,0.1361,0.051,0.05,0.0012,0.0517,0.0475,0.1582,
,323.40299,-0.9041,5.0,0.041,0.041,0.0021,0.0459,0.0385,0.1272,0.0477,0.0476,0.0024,0.0534,0.0447,0.1479,
,320.71033,0.18274,5.0,0.0591,0.0579,0.0032,0.0635,0.0515,0.1833,0.0688,0.0674,0.0037,0.0738,0.0598,0.2131,
,322.37225,-0.79297,5.0,0.0368,0.0371,0.0008,0.0386,0.0359,0.1141,0.0428,0.0432,0.0009,0.0449,0.0418,0.1326,
,322.85635,0.31957,5.0,0.0424,0.0424,0.0009,0.0442,0.0408,0.1313,0.0493,0.0493,0.0011,0.0514,0.0474,0.1527,
,323.80192,0.90113,5.0,0.0644,0.0634,0.0015,0.0658,0.0593,0.1996,0.0749,0.0737,0.0018,0.0765,0.069,0.2321,
